,Date,Time,Username,Message,Sentiment,Time from Start
1440,2022-12-29,23:58:34,turkishmizaj,Pog,10,49
1441,2022-12-29,23:58:34,turkishmizaj,Pog,10,49
1855,2022-12-29,23:58:34,[Mención Indirecta],ONE STAR AND ITS OVER,9,49
4680,2022-12-29,23:58:35,zwi0pz,and max,9,49
883,2022-12-29,23:58:36,Nasty152,star Prayge,9,49
1812,2022-12-29,23:58:37,BenCristova0,PagMan holy shit,9,49
1825,2022-12-29,23:58:39,jurkyys,P MM G,8,49
2053,2022-12-29,23:58:39,[Mención Indirecta],nooooooooooo,5,49
4520,2022-12-29,23:58:39,olivercito3,bigger multi,8,49
1442,2022-12-29,23:58:40,dede0099,Pog,10,49
2281,2022-12-29,23:58:40,Rosherun,multi Prayge,9,49
2929,2022-12-29,23:58:40,R33Fx,i just lost like 1000$ this month kekw,5,49
1443,2022-12-29,23:58:41,swaampyyy,Pog,10,49
212,2022-12-29,23:58:43,adas334cz,yeeeees,8,49
1444,2022-12-29,23:58:44,dylan_1484,Pog,10,49
1849,2022-12-29,23:58:44,Pata1G,only 2x�s tho,7,49
4779,2022-12-29,23:58:44,milujutekamobracho1,a lot,8,49
3004,2022-12-29,23:58:45,adas334cz,huge,9,49
607,2022-12-29,23:58:46,ejwyy,ty brainded,7,49
1966,2022-12-29,23:58:47,adaquizel_,OK,5,49
4780,2022-12-29,23:58:47,pluggger,a lot,9,49
1445,2022-12-29,23:58:48,zwi0pz,Pog,10,49
1039,2022-12-29,23:58:51,redwolf699,Sadge only 2x,5,49
3961,2022-12-29,23:58:54,cassluuu,EZZ,8,49
4888,2022-12-29,23:58:54,SKuLLn1,1k ?,6,49
376,2022-12-29,23:58:57,adas334cz,wtf not that huge,3,49
989,2022-12-29,23:58:58,ejwyy,sheesh,5,49
3959,2022-12-29,23:58:58,dylan_1484,ezzzzz,7,49
1851,2022-12-29,23:58:59,michko,only 2x SadChamp,3,49
3385,2022-12-29,23:59:00,Slavomiir,Gool,7,49
4195,2022-12-29,23:59:00,radikalnyyy,damn,4,49
3076,2022-12-29,23:59:01,AlumiiiLight,holyyyyyyyyyyy,6,49
3094,2022-12-29,23:59:02,adaquizel_,holy,5,49
3982,2022-12-29,23:59:02,nixet32,EZ,7,49
4762,2022-12-29,23:59:02,adas334cz,actualy ass,4,49
3386,2022-12-29,23:59:03,zwi0pz,gool,6,49
2549,2022-12-29,23:59:05,mariet3,lmao,10,49
3983,2022-12-29,23:59:07,threevago,Ez,3,49
4673,2022-12-29,23:59:07,ejwyy,andrew tate spawner again,7,49
3407,2022-12-29,23:59:08,turkishmizaj,good setup but 2x fr,6,49
4343,2022-12-29,23:59:09,SKuLLn1,Cinkacka,3,49
1195,2022-12-29,23:59:10,zwi0pz,profit,6,49
2382,2022-12-29,23:59:10,template543,meh win,5,49
5259,2022-12-29,23:59:11,michko,!addpoints all 50,5,49
978,2022-12-29,23:59:19,adaquizel_,shit,2,50
5230,2022-12-29,23:59:19,n1xyc,!sptre,5,50
5225,2022-12-29,23:59:21,n1xyc,!store,5,50
3591,2022-12-29,23:59:24,zwi0pz,gg,6,50
4887,2022-12-29,23:59:24,Pata1G,1K bushido Gool,7,50
966,2022-12-29,23:59:25,mariet3,siuu,6,50
4311,2022-12-29,23:59:27,blueBerry_suBB,cleocatra time :),8,50
4679,2022-12-29,23:59:29,olivercito3,and now 1 toshi just one Prayge,6,50
1860,2022-12-29,23:59:30,BenCristova0,One muertos for the boys fr,6,50
4104,2022-12-29,23:59:31,Rosherun,dogJAM,6,50
4358,2022-12-29,23:59:32,harabyn,CHRISTMAS CAROOOOOOOL for DJ,8,50
3193,2022-12-29,23:59:33,Crattisyde77,hey xeri how u doin,5,50
2010,2022-12-29,23:59:35,[Mención Indirecta],now dasxboot 350$,7,50
4828,2022-12-29,23:59:35,jurkyys,4K nice,8,50
4675,2022-12-29,23:59:37,[Mención Indirecta],and we are chillin,5,50
20,2022-12-29,23:59:40,zwi0pz,zyzzDance,8,50
1964,2022-12-29,23:59:41,Matus220066,ok end it,4,50
4880,2022-12-29,23:59:41,Strangechol,1k gates,7,50
5020,2022-12-29,23:59:43,Crattisyde77,@[Mención Directa] hey,5,50
2653,2022-12-29,23:59:44,[Mención Indirecta],last one,5,50
2126,2022-12-29,23:59:47,Strangechol,no balls,2,50
4099,2022-12-29,23:59:49,Rosherun,dogJAM dogJAM dogJAM,8,50
11,2022-12-29,23:59:51,zwi0pz,zyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDancezyzzDance,8,50
3452,2022-12-29,23:59:52,Nasty152,go last bonus,6,50
2657,2022-12-29,23:59:54,[Mención Indirecta],last buy on dasxboot and hypedrop,5,50
4098,2022-12-29,23:59:59,Rosherun,dogJAM dogJAM dogJAM dogJAM,8,50
4179,2022-12-30,00:00:04,nixet32,dasxboot OMEGALUL,2,0
4188,2022-12-30,00:00:04,harabyn,das xboot banned.....,6,0
2671,2022-12-30,00:00:10,[Mención Indirecta],KirbDance,8,0
4105,2022-12-30,00:00:12,milujutekamobracho1,dogJAM,8,0
1228,2022-12-30,00:00:26,adas334cz,Prayge,8,0
14,2022-12-30,00:00:27,zwi0pz,zyzzDance zyzzDance zyzzDance zyzzDance,8,0
1940,2022-12-30,00:00:32,BreeGuy,omega Prayge,8,0
5143,2022-12-30,00:00:35,Me2x,??,6,0
923,2022-12-30,00:00:53,Crattisyde77,song pls?,5,0
597,2022-12-30,00:00:59,pluggger,u need bomb,5,0
5098,2022-12-30,00:01:02,milujutekamobracho1,@Crattisyde77 https://open.spotify.com/track/75HopUonNjhODsl3A3zjcn?si=97042cb52b824778,8,0
517,2022-12-30,00:01:03,[Mención Indirecta],we need bombs,8,0
127,2022-12-30,00:01:04,adas334cz,yo,5,1
4495,2022-12-30,00:01:06,flajvii_,booomb,8,1
724,2022-12-30,00:01:10,adas334cz,this has potencial,7,1
5049,2022-12-30,00:01:14,Crattisyde77,@milujutekamobracho1 thanks bro,8,1
2009,2022-12-30,00:01:16,olivercito3,now do it,7,1
3433,2022-12-30,00:01:17,adas334cz,good,6,1
2198,2022-12-30,00:01:18,flajvii_,NICE,8,1
1750,2022-12-30,00:01:19,Rosherun,PauseChamp,6,1
1994,2022-12-30,00:01:22,Rosherun,nvm,3,1
1052,2022-12-30,00:01:23,flajvii_,Sadge,2,1
4257,2022-12-30,00:01:34,Nasty152,comeon,8,1
4106,2022-12-30,00:01:36,Rosherun,dogJAM,8,1
2133,2022-12-30,00:01:38,zwi0pz,no,2,1
1084,2022-12-30,00:01:42,michko,noooooooo,2,1
2055,2022-12-30,00:01:42,michko,SadChamp,3,1
2103,2022-12-30,00:01:44,mariet3,naa,2,1
2265,2022-12-30,00:01:44,adas334cz,no shot,5,1
4127,2022-12-30,00:01:48,olivercito3,do ittttt,3,1
3939,2022-12-30,00:01:52,zwi0pz,fake slot,3,1
2199,2022-12-30,00:01:53,jurkyys,nice,8,1
4777,2022-12-30,00:01:53,flajvii_,A please,5,1
207,2022-12-30,00:01:54,Rosherun,PauseChamp,3,1
1751,2022-12-30,00:01:54,[Mención Indirecta],A?,3,1
4775,2022-12-30,00:01:54,adas334cz,yeees but ita bad,5,1
4771,2022-12-30,00:01:56,[Mención Indirecta],ACES?,5,1
2060,2022-12-30,00:01:59,olivercito3,nooooo,2,1
2061,2022-12-30,00:01:59,adas334cz,nooooo,2,1
2076,2022-12-30,00:01:59,[Mención Indirecta],NOOO,2,1
1182,2022-12-30,00:02:01,Rosherun,fr,3,1
3743,2022-12-30,00:02:01,michko,q SadChamp,2,1
3687,2022-12-30,00:02:02,flajvii_,fuck,2,1
3683,2022-12-30,00:02:04,michko,fuck off,2,2
3744,2022-12-30,00:02:04,adas334cz,brooooooo,4,2
4472,2022-12-30,00:02:04,zwi0pz,fr,3,2
2068,2022-12-30,00:02:05,gems69,noooo,2,2
2742,2022-12-30,00:02:05,Nasty152,JEJDA,6,2
3708,2022-12-30,00:02:07,zwi0pz,fr fr fr,3,2
2,2022-12-30,00:02:08,mikameininki,�ol,4,2
4625,2022-12-30,00:02:08,Crattisyde77,at least money back,4,2
1872,2022-12-30,00:02:14,Rosherun,one more :tf:,2,2
4827,2022-12-30,00:02:17,jurkyys,4K save,7,2
2337,2022-12-30,00:02:18,adaquizel_,milujutekamobracho1 what about that 1 tft game,2,2
1862,2022-12-30,00:02:19,AlumiiiLight,one moreee,2,2
4703,2022-12-30,00:02:20,mariet3,almost back,4,2
1861,2022-12-30,00:02:21,AlumiiiLight,one moreeeee,4,2
2654,2022-12-30,00:02:22,afes_,LAST ONE,3,2
4772,2022-12-30,00:02:23,redwolf699,aces on xways would be insane,8,2
2655,2022-12-30,00:02:26,Nasty152,last one,3,2
2656,2022-12-30,00:02:26,AlumiiiLight,last one,3,2
5114,2022-12-30,00:02:34,loadink7,1,4,2
5366,2022-12-30,00:02:34,milujutekamobracho1,@adaquizel_ mhm we can actually,5,2
4818,2022-12-30,00:02:37,Crattisyde77,500 on santa great gifts,6,2
1384,2022-12-30,00:02:49,adas334cz,Pog in 50 minutes,7,2
3246,2022-12-30,00:02:57,EbSatosh1,Hello,5,2
4200,2022-12-30,00:02:58,securitak,daily gates,6,2
2830,2022-12-30,00:03:09,zwi0pz,insanee,7,3
2964,2022-12-30,00:03:10,jurkyys,Hyperdrop go,7,3
805,2022-12-30,00:03:11,adas334cz,sweezy would be down 4k in 50min KEKW,8,3
5111,2022-12-30,00:03:44,eskeree_e,@adas334cz in 5,6,3
2075,2022-12-30,00:03:45,cassluuu,nooo bait,3,3
5272,2022-12-30,00:03:46,milujutekamobracho1,:tf:,3,3
1979,2022-12-30,00:03:47,Crattisyde77,OH NO,4,3
948,2022-12-30,00:03:49,jurkyys,So close..,5,3
5273,2022-12-30,00:03:49,Rosherun,:tf:,3,3
3576,2022-12-30,00:03:50,threevago,ggs,7,3
2885,2022-12-30,00:03:56,BenCristova0,I ZWEAR ??,6,3
4305,2022-12-30,00:04:03,adaquizel_,close,5,3
2971,2022-12-30,00:04:09,[Mención Indirecta],HYPEDROP TIME VeryPog,8,4
423,2022-12-30,00:04:10,hoppinxdy,will u today stream apex?,5,4
561,2022-12-30,00:04:11,radikalnyyy,W,5,4
2967,2022-12-30,00:04:22,zwi0pz,hypeedrop lets go,8,4
450,2022-12-30,00:04:45,Strangechol,whos your 3rd xeri,5,4
817,2022-12-30,00:04:47,Strangechol,Susge,2,4
3521,2022-12-30,00:04:52,adas334cz,gl on hd,7,4
4638,2022-12-30,00:05:03,Atreyo4FUN,Are u sweezo?,5,4
5274,2022-12-30,00:05:04,mariet3,:tf:,3,5
3509,2022-12-30,00:05:08,4rc44,glgl,7,5
4692,2022-12-30,00:05:14,Strangechol,always rondon with these tourneys PepeLaugh,6,5
5232,2022-12-30,00:05:16,harabyn,!points,5,5
1,2022-12-30,00:05:22,harabyn,�store,5,5
3530,2022-12-30,00:05:23,missyouuu,gl gl,7,5
5104,2022-12-30,00:05:27,eskeree_e,@Atreyo4FUN naah,5,5
3531,2022-12-30,00:05:32,eskeree_e,gl gl,7,5
2853,2022-12-30,00:05:33,milujutekamobracho1,Im shakes and fidget pro,5,5
5015,2022-12-30,00:05:34,hoppinxdy,@[Mención Directa] i got master my first season that i play at ssn 12 and now i cant go throw Dia iam 16y.o but iam trying my best also training every day,7,5
4120,2022-12-30,00:05:58,zwi0pz,bait,3,5
4602,2022-12-30,00:05:58,[Mención Indirecta],do you guys want hypedrop giveaway?,6,5
5277,2022-12-30,00:06:00,[Mención Indirecta],:O,8,5
167,2022-12-30,00:06:03,Rozkii,yes,9,5
824,2022-12-30,00:06:05,adas334cz,sure,8,6
2021,2022-12-30,00:06:07,olivercito3,not really,4,6
605,2022-12-30,00:06:08,[Mención Indirecta],type 1 if you want a giveaway,8,6
5027,2022-12-30,00:06:08,milujutekamobracho1,@[Mención Directa] ??,5,6
168,2022-12-30,00:06:09,jkbxq,yes,9,6
4090,2022-12-30,00:06:10,BenCristova0,dont mind if i do,8,6
5011,2022-12-30,00:06:10,Bullis00,@[Mención Directa] no,3,6
148,2022-12-30,00:06:11,zwi0pz,yess,9,6
5367,2022-12-30,00:06:12,milujutekamobracho1,1,9,6
5368,2022-12-30,00:06:12,hoppinxdy,1,9,6
5369,2022-12-30,00:06:12,nixet32,1,9,6
5370,2022-12-30,00:06:12,adas334cz,1,9,6
280,2022-12-30,00:06:13,[Mención Indirecta],xeriEZ,9,6
1752,2022-12-30,00:06:13,BenCristova0,1,9,6
5371,2022-12-30,00:06:13,Rosherun,PauseChamp,8,6
5372,2022-12-30,00:06:14,zwi0pz,1,9,6
5373,2022-12-30,00:06:14,Rozkii,1,9,6
5359,2022-12-30,00:06:15,AlumiiiLight,1,9,6
5374,2022-12-30,00:06:15,dylan_1484,2,5,6
5375,2022-12-30,00:06:15,martinW,1,9,6
4921,2022-12-30,00:06:16,japkoo_val,1 HYPERS,9,6
5376,2022-12-30,00:06:16,swaampyyy,1,9,6
5377,2022-12-30,00:06:16,patuc1k,1,9,6
1716,2022-12-30,00:06:17,mariet3,1,9,6
5264,2022-12-30,00:06:17,swaampyyy,PepeLaugh,7,6
5378,2022-12-30,00:06:17,0dankomando,1,9,6
5379,2022-12-30,00:06:17,n1xyc,!,5,6
5380,2022-12-30,00:06:18,Slavomiir,1,9,6
5381,2022-12-30,00:06:18,Frozstyy,1,9,6
5382,2022-12-30,00:06:18,eskeree_e,1,9,6
5383,2022-12-30,00:06:18,dede0099,1,9,6
5384,2022-12-30,00:06:18,n1xyc,1,9,6
349,2022-12-30,00:06:19,olivercito3,2,5,6
5349,2022-12-30,00:06:19,Bullis00,31,3,6
5360,2022-12-30,00:06:19,dylan_1484,xD,8,6
5385,2022-12-30,00:06:21,nefroox,1,9,6
1154,2022-12-30,00:06:22,Slavomiir,resttPalec,5,6
5386,2022-12-30,00:06:22,jkbxq,1,9,6
5387,2022-12-30,00:06:23,radikalnyyy,1,9,6
5388,2022-12-30,00:06:23,gems69,1,9,6
5389,2022-12-30,00:06:23,jurkyys,1,9,6
959,2022-12-30,00:06:25,adaquizel_,SMOKE nehehehe,8,6
4870,2022-12-30,00:06:25,turkishmizaj,2 :tf:,5,6
5390,2022-12-30,00:06:27,refusingmonkey,1,9,6
453,2022-12-30,00:06:32,template543,who wouldnt be ? xD,8,6
5391,2022-12-30,00:06:37,Sk_cz_maxo,1,9,6
2318,2022-12-30,00:06:39,Rosherun,MONKE ga,7,6
5025,2022-12-30,00:06:41,harabyn,@[Mención Directa] do i need gamdom account? if i wanna claim raw balance ? i am out of gambling and i just wanna take the money.. is it possible you will make excuse ?,5,6
4922,2022-12-30,00:06:44,4rc44,1,9,6
5392,2022-12-30,00:06:44,amnotluckyy,1 :D,8,6
5169,2022-12-30,00:06:48,zwi0pz,!ticket 1,9,6
5170,2022-12-30,00:06:51,threevago,!ticket 1,9,6
5171,2022-12-30,00:06:52,Nasty152,!ticket 1,9,6
5172,2022-12-30,00:06:52,nixet32,!ticket 1,9,6
2289,2022-12-30,00:06:53,0dankomando,!ticket 1,9,6
5173,2022-12-30,00:06:53,mrx_laysoritos,mrx_laysoritos subscribed with Prime. They've subscribed for 7 months!,9,6
5174,2022-12-30,00:06:53,BenCristova0,!ticket 1,9,6
5175,2022-12-30,00:06:54,Rozkii,!ticket 1,9,6
5176,2022-12-30,00:06:54,AlumiiiLight,!ticket 1,9,6
5177,2022-12-30,00:06:54,olivercito3,!ticket 1,9,6
5178,2022-12-30,00:06:55,adas334cz,!ticket 1,9,6
5084,2022-12-30,00:06:56,[Mención Indirecta],@harabyn yeah sure,8,6
5179,2022-12-30,00:06:56,turkishmizaj,!ticket 1,9,6
5180,2022-12-30,00:06:56,Bullis00,!ticket 1,9,6
5181,2022-12-30,00:06:58,japkoo_val,!ticket 1,9,6
5182,2022-12-30,00:06:58,patuc1k,!ticket 1,9,6
5183,2022-12-30,00:06:59,radikalnyyy,!ticket 1,9,6
5184,2022-12-30,00:07:00,hoppinxdy,!ticket 1,9,6
5185,2022-12-30,00:07:01,amnotluckyy,!ticket 1,9,6
5186,2022-12-30,00:07:02,Petino01,!ticket 1,9,6
5187,2022-12-30,00:07:03,Frozstyy,!ticket 1,9,6
5188,2022-12-30,00:07:04,milujutekamobracho1,!ticket 1,9,7
5189,2022-12-30,00:07:04,mariet3,!ticket 1,9,7
5190,2022-12-30,00:07:05,adaquizel_,!ticket 1,9,7
5191,2022-12-30,00:07:05,Rosherun,!ticket 1,9,7
5192,2022-12-30,00:07:09,gems69,!ticket 1,9,7
5193,2022-12-30,00:07:11,Filkopesko,!ticket 1,9,7
5194,2022-12-30,00:07:11,n1xyc,!ticket 1,9,7
5195,2022-12-30,00:07:14,jkbxq,!ticket 1,9,7
5196,2022-12-30,00:07:16,akasvampen,!ticket 1,9,7
5197,2022-12-30,00:07:17,Pata1G,!ticket 1,9,7
5198,2022-12-30,00:07:17,Me2x,!ticket 1,9,7
5199,2022-12-30,00:07:18,martinW,!ticket 1,9,7
5200,2022-12-30,00:07:18,template543,!ticket 1,9,7
3401,2022-12-30,00:07:19,Pata1G,goodluck :D,8,7
5201,2022-12-30,00:07:19,Sk_cz_maxo,!ticket 1,9,7
5202,2022-12-30,00:07:20,replaycsgoo,!ticket 1,9,7
3409,2022-12-30,00:07:21,mrx_laysoritos,good night boyz,9,7
5203,2022-12-30,00:07:22,LielaisT,!ticket 1,9,7
5204,2022-12-30,00:07:23,pepikouzelnik88,!ticket 1,9,7
5205,2022-12-30,00:07:24,ldarkarrowl,!ticket 1,9,7
5206,2022-12-30,00:07:24,SKuLLn1,!ticket 1,9,7
5207,2022-12-30,00:07:24,nefroox,!ticket 1,9,7
5208,2022-12-30,00:07:25,k1ll3u4,!ticket 1,9,7
5209,2022-12-30,00:07:28,Thingholm_,!ticket 1,9,7
5210,2022-12-30,00:07:29,jurkyys,!ticket 1,5,7
5211,2022-12-30,00:07:29,W3str0x,!ticket 1,5,7
5212,2022-12-30,00:07:33,mrx_laysoritos,!ticket 1,5,7
5213,2022-12-30,00:07:33,kolsc1,!ticket 1,5,7
5214,2022-12-30,00:07:35,hoppinxdy,!discord,5,7
5248,2022-12-30,00:07:35,eskeree_e,!ticket 1,5,7
5215,2022-12-30,00:07:36,napSik_,!ticket 1,5,7
5216,2022-12-30,00:07:37,callmetorpedo,!ticket 1,5,7
2773,2022-12-30,00:07:40,[Mención Indirecta],its not worth to open 0.20$ shit cases cuz you will waste the good tickets,2,7
1085,2022-12-30,00:07:43,[Mención Indirecta],SadChamp,2,7
2921,2022-12-30,00:07:46,milujutekamobracho1,I need money for shrooms to shakes,1,7
5253,2022-12-30,00:07:47,Thingholm_,!commision,5,7
828,2022-12-30,00:07:56,ldarkarrowl,supp,5,7
4863,2022-12-30,00:08:04,yyKassu,20 cent,2,8
5217,2022-12-30,00:08:04,dauphinn7,!ticket 1,5,8
5218,2022-12-30,00:08:05,flannxd,!ticket 1,5,8
862,2022-12-30,00:08:07,yyKassu,Stupid xeri,1,8
2257,2022-12-30,00:08:13,[Mención Indirecta],nah like 22$-60$ range is fine,5,8
128,2022-12-30,00:08:26,zwi0pz,yo,5,8
3033,2022-12-30,00:08:30,milujutekamobracho1,https://open.spotify.com/track/4HTjapO4f4RHkWWYanoZ4e?si=6958307e4de748fb,7,8
440,2022-12-30,00:08:47,Rozkii,why skip redzed,2,8
1698,2022-12-30,00:08:51,Rozkii,[Emote Personalizado 4],2,8
3941,2022-12-30,00:08:52,mariet3,F,1,8
802,2022-12-30,00:08:54,ldarkarrowl,SwiftRage,2,8
3942,2022-12-30,00:08:55,dylan_1484,f,1,8
3913,2022-12-30,00:08:58,ldarkarrowl,fk,2,8
4541,2022-12-30,00:08:59,[Mención Indirecta],because for example if you get the top ticket 0.0001% on 0.20$ case you will get $150 .. and if you open it on $40 case you can get an AUDI for $90.000,7,8
2020,2022-12-30,00:09:19,BenCristova0,NOTED,5,9
2659,2022-12-30,00:09:20,mrx_laysoritos,lambo please hypedrop :P,6,9
5219,2022-12-30,00:09:25,Slavomiir,!ticket 1,5,9
2237,2022-12-30,00:09:43,Rozkii,Nerd,1,9
488,2022-12-30,00:09:47,patuc1k,what is oodi,2,9
2300,2022-12-30,00:09:52,eskeree_e,more like the 33,2,9
1843,2022-12-30,00:10:01,[Mención Indirecta],open 3 dubai memories in a battle.. if you get the DUBAI trip I will send you and teta to DUBAI,6,9
900,2022-12-30,00:10:09,[Mención Indirecta],squadEZ,5,10
5220,2022-12-30,00:10:12,refusingmonkey,!ticket 1,5,10
1167,2022-12-30,00:10:19,zwi0pz,red la�bo amazing,8,10
2660,2022-12-30,00:10:22,Pata1G,fr,2,10
3745,2022-12-30,00:10:22,zwi0pz,lambo,8,10
1753,2022-12-30,00:10:23,Rosherun,PauseChamp,7,10
1446,2022-12-30,00:10:32,mariet3,Pog,8,10
1927,2022-12-30,00:10:37,Pata1G,OMEGALUL,2,10
1928,2022-12-30,00:10:38,Rosherun,OMEGALUL,2,10
319,2022-12-30,00:10:39,[Mención Indirecta],XDDDD this guy,2,10
1929,2022-12-30,00:10:41,gems69,OMEGALUL,2,10
1930,2022-12-30,00:10:43,4rc44,OMEGALUL,2,10
5014,2022-12-30,00:10:44,turkishmizaj,@[Mención Directa] i wanna it for me and kobal,6,10
1156,2022-12-30,00:10:45,dylan_1484,OMEGALUL,2,10
1931,2022-12-30,00:10:45,Pata1G,resttHerec,2,10
1932,2022-12-30,00:10:47,nixet32,OMEGALUL,2,10
1933,2022-12-30,00:10:56,ldarkarrowl,OMEGALUL,2,10
4344,2022-12-30,00:11:08,Rosherun,Cinkacka,1,11
3984,2022-12-30,00:11:11,Nasty152,EZ,8,11
4345,2022-12-30,00:11:15,nixet32,Cinkacka,1,11
1447,2022-12-30,00:11:16,cassluuu,ezz,8,11
3962,2022-12-30,00:11:16,adas334cz,Pog,8,11
3985,2022-12-30,00:11:16,radikalnyyy,EZ,8,11
3986,2022-12-30,00:11:19,gems69,EZ,8,11
3968,2022-12-30,00:11:20,harabyn,ez money,8,11
4332,2022-12-30,00:11:20,Rosherun,Clap,8,11
3987,2022-12-30,00:11:22,Rozkii,EZ,8,11
3988,2022-12-30,00:11:27,zwi0pz,ez,8,11
2523,2022-12-30,00:11:35,TetaUwU,Loving the music,5,11
936,2022-12-30,00:11:39,TetaUwU,So peaceful,8,11
4966,2022-12-30,00:11:45,[Mención Indirecta],@TetaUwU are you ready for Dubai?,8,11
4785,2022-12-30,00:11:54,michko,8x25$ HYPEDROP BALANCE ON DISCORD: https://discord.com/invite/5bspdn2Tff,5,11
4786,2022-12-30,00:11:55,michko,8x25$ HYPEDROP BALANCE ON DISCORD: https://discord.com/invite/5bspdn2Tff,5,11
4787,2022-12-30,00:11:55,michko,8x25$ HYPEDROP BALANCE ON DISCORD: https://discord.com/invite/5bspdn2Tff,5,11
4788,2022-12-30,00:11:56,michko,8x25$ HYPEDROP BALANCE ON DISCORD: https://discord.com/invite/5bspdn2Tff,5,11
4789,2022-12-30,00:11:56,michko,8x25$ HYPEDROP BALANCE ON DISCORD: https://discord.com/invite/5bspdn2Tff,5,11
4790,2022-12-30,00:11:57,michko,8x25$ HYPEDROP BALANCE ON DISCORD: https://discord.com/invite/5bspdn2Tff,5,11
3508,2022-12-30,00:12:00,4rc44,glgl all,8,11
2976,2022-12-30,00:12:02,TetaUwU,HUH wdym,2,11
3564,2022-12-30,00:12:06,[Mención Indirecta],GIVEAWY ON DISCORD VeryPog,7,12
2625,2022-12-30,00:12:08,[Mención Indirecta],lets get it,8,12
4965,2022-12-30,00:12:09,AlumiiiLight,@TetaUwU ELooooooo,7,12
1448,2022-12-30,00:12:20,adas334cz,Pog,8,12
2471,2022-12-30,00:12:22,TetaUwU,Mac miller HypeHands1 HypeHands2,10,12
1363,2022-12-30,00:12:25,missyouuu,Poggies,2,12
2049,2022-12-30,00:12:28,onedalir1,nope,6,12
4073,2022-12-30,00:12:31,TetaUwU,Dubai Pog,7,12
2985,2022-12-30,00:12:33,turkishmizaj,HUH,2,12
3400,2022-12-30,00:12:34,ldarkarrowl,goodluck everyone,8,12
3227,2022-12-30,00:12:35,TetaUwU,Hello Joeyyy!!,7,12
987,2022-12-30,00:12:39,ldarkarrowl,shesh,2,12
5249,2022-12-30,00:12:39,senor_bugarez,!discord,5,12
231,2022-12-30,00:12:47,[Mención Indirecta],yeah,5,12
2795,2022-12-30,00:12:50,[Mención Indirecta],its 30k $ worth a trip,7,12
350,2022-12-30,00:13:02,olivercito3,xd,2,12
1449,2022-12-30,00:13:11,zwi0pz,Pog,8,13
78,2022-12-30,00:13:14,[Mención Indirecta],you have business class tickets and every experience in dubai,10,13
3989,2022-12-30,00:13:16,[Mención Indirecta],EZ,8,13
678,2022-12-30,00:13:46,olivercito3,time for next 5,5,13
825,2022-12-30,00:13:50,[Mención Indirecta],sure,5,13
3439,2022-12-30,00:13:54,ldarkarrowl,gogogo,8,13
3656,2022-12-30,00:13:58,honz11k,gamdom done for today?,5,13
4753,2022-12-30,00:13:59,dylan_1484,again go,8,13
5221,2022-12-30,00:14:17,threevago,!ticket 1,5,14
5222,2022-12-30,00:14:26,iChitBo,!ticket 1,5,14
919,2022-12-30,00:14:28,jednorozc1,song?,7,14
2376,2022-12-30,00:14:33,turkishmizaj,Michko,5,14
2927,2022-12-30,00:14:42,michko,i know @turkishmizaj,5,14
1450,2022-12-30,00:14:43,adas334cz,omgggg,8,14
1897,2022-12-30,00:14:43,olivercito3,Pog,8,14
1451,2022-12-30,00:14:44,Nasty152,Pog,8,14
1452,2022-12-30,00:14:45,[Mención Indirecta],HOLY F,10,14
3093,2022-12-30,00:14:45,harabyn,Pog,8,14
1453,2022-12-30,00:14:46,Slavomiir,Pog,8,14
1454,2022-12-30,00:14:46,milujutekamobracho1,Pog,8,14
1455,2022-12-30,00:14:47,nixet32,Pog,8,14
1817,2022-12-30,00:14:47,BenCristova0,PagMan,7,14
542,2022-12-30,00:14:48,mrx_laysoritos,waow,7,14
100,2022-12-30,00:14:49,adas334cz,yoooo that ticket,8,14
2634,2022-12-30,00:14:52,gems69,lessgooo,8,14
1456,2022-12-30,00:14:53,radikalnyyy,Pog,8,14
1908,2022-12-30,00:14:53,TetaUwU,Omg,10,14
1457,2022-12-30,00:14:54,Om3gaXe,Pog,8,14
3086,2022-12-30,00:14:55,TetaUwU,Holy shit,8,14
1370,2022-12-30,00:14:56,threevago,Pogg,8,14
1458,2022-12-30,00:14:59,redwolf699,Pog,8,14
1459,2022-12-30,00:14:59,Rosherun,Pog,8,14
1460,2022-12-30,00:14:59,dylan_1484,Pog,8,14
3387,2022-12-30,00:15:01,Rozkii,Gool,8,14
70,2022-12-30,00:15:02,Bullis00,Pog,8,14
1461,2022-12-30,00:15:02,turkishmizaj,you know what HUH michko,5,14
4912,2022-12-30,00:15:05,adas334cz,1.2k on 20 dollar case thats insane,8,15
4346,2022-12-30,00:15:10,nixet32,Cinkacka,1,15
4958,2022-12-30,00:15:10,michko,@turkishmizaj or what do you need,5,15
4116,2022-12-30,00:15:13,swaampyyy,dodge charger Pog,8,15
288,2022-12-30,00:15:16,TetaUwU,Xeri scream more I have big delay pls,2,15
3967,2022-12-30,00:15:16,dylan_1484,ez money today,8,15
3005,2022-12-30,00:15:17,mrx_laysoritos,huge,8,15
4666,2022-12-30,00:15:22,Slavomiir,another one,8,15
2522,2022-12-30,00:15:40,zwi0pz,lucky,8,15
4664,2022-12-30,00:15:41,jkbxq,anothore,8,15
3426,2022-12-30,00:15:43,zwi0pz,good day,8,15
4669,2022-12-30,00:15:46,jkbxq,another,8,15
2097,2022-12-30,00:15:53,adas334cz,NO WAY,8,15
